causa_morte,descricao_morte,soma_morte
O758,Outras Complicações Especificadas do Trabalho de Parto e do Parto,1
O748,Outras Complicações de Anestesia Durante o Trabalho de Parto e Parto,1
O747,Falha ou Dificuldade de Entubação Durante o Trabalho de Parto e Parto,1
O689,"Trabalho de Parto e Parto Complicados Por Sofrimento Fetal, Não Especificado",1
O688,Trabalho de Parto e Parto Complicados Por Outras Evidências de Sofrimento Fetal,1
O659,Obstrução do Trabalho de Parto Devida a Anormalidades Pélvicas Maternas Não Especificadas,1
O649,"Obstrução do Trabalho de Parto Devida a Má-posição ou Má-apresentação, Não Especificadas",1
O648,Obstrução do Trabalho de Parto Devida a Outras Formas de Má-apresentação e Má-posição,1
O628,Outras Anormalidades da Contração Uterina,1
O621,Inércia Uterina Secundária,1
O620,Contrações Iniciais Inadequadas,1
O619,"Falha na Indução do Trabalho de Parto, Não Especificada",1
O602,Trabalho de Parto Pré-termo Com Parto a Termo,1
O431,Malformação da Placenta,1
O364,Assistência Prestada à Mãe Por Morte Intra-uterina,1
O343,Assistência Prestada à Mãe Por Incompetência Cervical,1
O339,"Assistência Prestada à Mãe Por Uma Desproporção, Não Especificada",1
O332,Assistência Prestada à Mãe Por Uma Desproporção Devida à Contração do Estreito Superior da Pelve,1
O312,Continuação da Gravidez Após a Morte Intra-uterina de um ou Mais Fetos,1
O309,"Gestação Múltipla, Não Especificada",1
O300,Gravidez Dupla,1
O299,"Complicações de Anestesia Durante a Gravidez, Não Especificadas",1
O294,Cefaléia Causada Por Anestesia Raquidiana ou Peridural Administradas Durante a Gravidez,1
O290,Complicações Pulmonares de Anestesia Administrada Durante a Gravidez,1
O244,Diabetes Mellitus Que Surge Durante a Gravidez,1
O233,Infecções de Outras Partes do Trato Urinário na Gravidez,1
O231,Infecções da Bexiga na Gravidez,1
O225,Trombose Venosa Cerebral na Gravidez,1
O220,Varizes Dos Membros Inferiores na Gravidez,1
O219,"Vômitos da Gravidez, Não Especificados",1
O209,"Hemorragia do Início da Gravidez, Não Especificada",1
O102,"Doença Renal Hipertensiva Pré-existente Complicando a Gravidez, o Parto e o Puerpério",1
O089,"Complicações Conseqüentes a Aborto e Gravidez Ectópica e Molar, Não Especificadas",1
O078,"Outras Formas, e as Não Especificadas, de Falha na Provocação de Aborto, Com Outras Complicações ou Com Complicações Não Especificadas",1
O064,Aborto Não Especificado,1
O063,Aborto Não Especificado,1
O060,Aborto Não Especificado,1
O055,Outros Tipos de Aborto,1
O053,Outros Tipos de Aborto,1
O050,Outros Tipos de Aborto,1
O038,Aborto Espontâneo,1
O036,Aborto Espontâneo,1
O033,Aborto Espontâneo,1
O029,"Produto Anormal da Concepção, Não Especificado",1
O002,Gravidez Ovariana,1
N988,Outras Complicações Associadas à Fecundação Artificial,1
N981,Hiperestimulação Dos Ovários,1
N959,Transtorno Não Especificado da Menopausa e da Perimenopausa,1
N938,Outros Sangramentos Anormais Especificados do Útero e da Vagina,1
N840,Pólipo do Corpo do Útero,1
N838,"Outros Transtornos Não-inflamatórios do Ovário, da Trompa de Falópio e do Ligamento Largo",1
N835,"Torção do Ovário, do Pedículo Ovariano e da Trompa de Falópio",1
N831,Cisto do Corpo Lúteo,1
N828,Outras Fístulas do Trato Genital Feminino,1
N816,Retocele,1
N812,Prolapso Uterovaginal Incompleto,1
N800,Endometriose do Útero,1
N736,Aderências Pelviperitonais Femininas,1
N732,Parametrite e Celulite Pélvicas Não Especificadas,1
N641,Necrose Gordurosa da Mama,1
N62,Hipertrofia da Mama,1
N491,"Transtornos Inflamatórios do Cordão Espermático, Túnica Vaginal e Vasos Deferentes",1
N489,Transtorno Não Especificado do Pênis,1
N488,Outros Transtornos Especificados do Pênis,1
N47,"Hipertrofia do Prepúcio, Fimose e Parafimose",1
N433,Hidrocele Não Especificada,1
N431,Hidrocele Infectada,1
N430,Hidrocele Encistada,1
N421,Congestão e Hemorragia da Próstata,1
N362,Carúncula Uretral,1
N342,Outras Uretrites,1
N341,Uretrites Não Específicas,1
N323,Divertículo da Bexiga,1
N311,Bexiga Neuropática Reflexa Não Classificada em Outra Parte,1
N303,Trigonite,1
N134,Hidroureter,1
N078,Nefropatia Hereditária Não Classificada em Outra Parte,1
N074,Nefropatia Hereditária Não Classificada em Outra Parte,1
N065,Proteinúria Isolada Com Lesão Morfológica Especificada,1
N055,Síndrome Nefrítica Não Especificada,1
N050,Síndrome Nefrítica Não Especificada,1
N047,Síndrome Nefrótica,1
N046,Síndrome Nefrótica,1
N045,Síndrome Nefrótica,1
N037,Síndrome Nefrítica Crônica,1
N036,Síndrome Nefrítica Crônica,1
N035,Síndrome Nefrítica Crônica,1
N022,Hematúria Recidivante e Persistente,1
N021,Hematúria Recidivante e Persistente,1
N018,Síndrome Nefrítica Rapidamente Progressiva,1
N017,Síndrome Nefrítica Rapidamente Progressiva,1
N003,Síndrome Nefrítica Aguda,1
N000,Síndrome Nefrítica Aguda,1
M993,Estenose Óssea do Canal Medular,1
M959,Deformidade Adquirida do Sistema Osteomuscular Não Especificada,1
M958,Outras Deformidades Adquiridas Especificadas do Sistema Osteomuscular,1
M954,Deformidade Adquirida do Tórax e Das Costelas,1
M941,Policondrite Recidivante,1
M938,"Outras Osteocondropatias, Especificadas",1
M913,Pseudocoxalgia,1
M911,Osteocondrose Juvenil da Cabeça do Fêmur (Legg-Calvé-Perthes),1
M893,Hipertrofia Óssea,1
M892,Outros Transtornos do Desenvolvimento e do Crescimento Ósseo,1
M891,Parada de Crescimento Epifisário,1
M873,Outras Osteonecroses Secundárias,1
M872,Osteonecrose Devida a Traumatismo Anterior,1
M854,Cisto Ósseo Solitário,1
M850,Displasia Fibrosa (monostótica),1
M842,Atraso de Consolidação de Fratura,1
M816,Osteoporose Localizada (Lequesne),1
M812,Osteoporose de Desuso,1
M793,Paniculite Não Especificada,1
M790,Reumatismo Não Especificado,1
M724,Fibromatose Pseudossarcomatosa,1
M720,Fibromatose de Fáscia Palmar (Dupuytren),1
M624,Contratura de Músculo,1
M485,Vértebra Colapsada Não Classificada em Outra Parte,1
M432,Outras Fusões da Coluna Vertebral,1
M421,Osteocondrose Vertebral do Adulto,1
M355,Fibroesclerose Multifocal,1
M342,Esclerose Sistêmica Induzida Por Droga e Substâncias Químicas,1
M302,Poliarterite Juvenil,1
M203,Outra Deformidade do Hallux (adquirida),1
M180,Artrose Primária Bilateral Das Primeiras Articulações Carpometacarpianas,1
M175,Outras Gonartroses Secundárias,1
M174,Outras Gonartroses Secundárias Bilaterais,1
M162,Coxartrose Bilateral Resultante de Displasia,1
M123,Reumatismo Palindrômico,1
M122,Sinovite Vilonodular (pigmentada),1
M103,Gota Devida à Disfunção Renal,1
M080,Artrite Reumatóide Juvenil,1
M028,Outras Artropatias Reacionais,1
M001,Artrite e Poliartrite Pneumocócicas,1
L986,Outras Afecções Infiltrativas da Pele e do Tecido Subcutâneo,1
L982,Dermatose Neutrofílica Febril (Sweet),1
L980,Granuloma Piogênico,1
L941,Esclerodermia Linear,1
L82,Ceratose Seborréica,1
L52,Eritema Nodoso,1
L519,"Eritema Multiforme, Não Especificado",1
L508,Outras Urticárias,1
L309,Dermatite Não Especificada,1
L271,Erupção Cutânea Localizada Devida a Drogas e Medicamentos,1
L131,Dermatite Pustular Subcorneana,1
L130,Dermatite Herpetiforme,1
L104,Pênfigo Eritematoso,1
L050,Cisto Pilonidal Com Abscesso,1
K915,Síndrome Pós-colecistectomia,1
K751,Flebite da Veia Porta,1
K714,Doença Hepática Tóxica Com Hepatite Crônica Lobular,1
K713,Doença Hepática Tóxica Com Hepatite Crônica Persistente,1
K622,Prolapso Anal,1
K600,Fissura Anal Aguda,1
K515,Proctocolite Mucosa,1
K412,"Hérnia Femoral Bilateral, Sem Obstrução ou Gangrena",1
K381,Concreções Apendiculares,1
K313,Espasmo do Piloro Não Classificado em Outra Parte,1
K287,Úlcera Gastrojejunal,1
K224,Discinesia do Esôfago,1
K131,Mordedura da Mucosa Das Bochechas e Dos Lábios,1
K089,"Transtorno Dos Dentes e de Suas Estruturas de Sustentação, Sem Outra Especificação",1
J950,Mau Funcionamento de Traqueostomia,1
J682,"Inflamação Das Vias Aéreas Superiores Devida a Produtos Químicos, Gases, Fumaças e Vapores, Não Classificada em Outra Parte",1
J674,Pulmão Dos Trabalhadores do Malte,1
J672,Pulmão Dos Criadores de Pássaros,1
J670,Pulmão de Fazendeiro,1
J661,Doença Dos Cardadores de Linho,1
J660,Bissinose,1
J631,Fibrose (do Pulmão) Causada Por Bauxita,1
J620,Pneumoconiose Devida a pó de Talco,1
J382,Nódulos Das Cordas Vocais,1
J358,Outras Doenças Crônicas Das Amígdalas e Das Adenóides,1
J352,Hipertrofia Das Adenóides,1
J312,Faringite Crônica,1
J208,Bronquite Aguda Devida a Outros Microorganismos Especificados,1
J206,Bronquite Aguda Devida a Rinovírus,1
J051,Epiglotite Aguda,1
J020,Faringite Estreptocócica,1
J010,Sinusite Maxilar Aguda,1
J00,Nasofaringite Aguda (resfriado Comum),1
I881,"Linfadenite Crônica, Exceto a Mesentérica",1
I861,Varizes Escrotais,1
I860,Varizes Sublinguais,1
I847,"Hemorróidas Trombosadas, Não Especificadas",1
I775,Necrose de Artéria,1
I450,Bloqueio Fascicular Direito,1
I238,Outras Complicações Atuais Subseqüentes ao Infarto Agudo do Miocárdio,1
I159,"Hipertensão Secundária, Não Especificada",1
I072,Estenose Tricúspide Com Insuficiência,1
I070,Estenose Tricúspide,1
I020,Coréia Reumática Com Comprometimento Cardíaco,1
H832,Disfunção do Labirinto,1
H818,Outros Transtornos da Função Vestibular,1
H814,Vertigem de Origem Central,1
H811,Vertigem Paroxística Benigna,1
H810,Doença de Ménière,1
H729,Perfuração Não Especificada da Membrana do Tímpano,1
H721,Perfuração Ática da Membrana do Tímpano,1
H71,Colesteatoma do Ouvido Médio,1
H699,Transtorno Não Especificado da Trompa de Eustáquio,1
H680,Salpingite da Trompa de Eustáquio,1
H652,Otite Média Serosa Crônica,1
H651,Outras Otites Médias Agudas Não-supurativas,1
H605,Otite Externa Aguda Não-infecciosa,1
H603,Outras Otites Externas Infecciosas,1
H600,Abscesso do Ouvido Externo,1
H449,Transtorno Não Especificado do Globo Ocular,1
G902,Síndrome de Horner,1
G838,Outras Síndromes Paralíticas Especificadas,1
G834,Síndrome da Cauda Eqüina,1
G811,Hemiplegia Espástica,1
G810,Hemiplegia Flácida,1
G702,Miastenia Congênita e do Desenvolvimento,1
G601,Doença de Refsum,1
G509,Transtorno Não Especificado do Nervo Trigêmeo,1
G479,"Distúrbio do Sono, Não Especificado",1
G474,Narcolepsia e Cataplexia,1
G452,"Síndrome Das Artérias Pré-cerebrais, Múltiplas e Bilaterais",1
G441,"Cefaléia Vascular, Não Classificada em Outra Parte",1
G407,"Pequeno Mal Não Especificado, Sem Crises de Grande Mal",1
G371,Desmielinização Central do Corpo Caloso,1
G361,Leucoencefalite Hemorrágica Aguda e Subaguda (Hurst),1
G250,Tremor Essencial,1
G243,Torcicolo Espasmódico,1
G232,Degeneração Estrionígrica,1
G113,Ataxia Cerebelar Com Déficit na Reparação do DNA,1
F984,Estereotipias Motoras,1
F911,Distúrbio de Conduta Não-socializado,1
F910,Distúrbio de Conduta Restrito ao Contexto Familiar,1
F909,Transtorno Hipercinético Não Especificado,1
F844,Transtorno Com Hipercinesia Associada a Retardo Mental e a Movimentos Estereotipados,1
F731,Retardo Mental Profundo,1
F730,Retardo Mental Profundo,1
F710,Retardo Mental Moderado,1
F708,Retardo Mental Leve,1
F633,Tricotilomania,1
F603,Transtorno de Personalidade Com Instabilidade Emocional,1
F531,Transtornos Mentais e Comportamentais Graves Associados ao Puerpério Não Classificados em Outra Parte,1
F505,Vômitos Associados a Outros Distúrbios Psicológicos,1
F504,Hiperfagia Associada a Outros Distúrbios Psicológicos,1
F502,Bulimia Nervosa,1
F453,Transtorno Neurovegetativo Somatoforme,1
F452,Transtorno Hipocondríaco,1
F440,Amnésia Dissociativa,1
F438,"Outras Reações ao ""stress"" Grave",1
F431,"Estado de ""stress"" Pós-traumático",1
F430,"Reação Aguda ao ""stress""",1
F421,Transtorno Obsessivo-compulsivo Com Predominância de Comportamentos Compulsivos (rituais Obsessivos),1
F420,Transtorno Obsessivo-compulsivo Com Predominância de Idéias ou de Ruminações Obsessivas,1
F409,Transtorno Fóbico-ansioso Não Especificado,1
F402,Fobias Específicas (isoladas),1
F315,"Transtorno Afetivo Bipolar, Episódio Atual Depressivo Grave Com Sintomas Psicóticos",1
F314,"Transtorno Afetivo Bipolar, Episódio Atual Depressivo Grave Sem Sintomas Psicóticos",1
F309,Episódio Maníaco Não Especificado,1
F302,Mania Com Sintomas Psicóticos,1
F251,Transtorno Esquizoafetivo do Tipo Depressivo,1
F232,Transtorno Psicótico Agudo de Tipo Esquizofrênico (schizophrenia-like),1
F21,Transtorno Esquizotípico,1
F197,Transtornos Mentais e Comportamentais Devidos ao Uso de Múltiplas Drogas e ao Uso de Outras Substâncias Psicoativas,1
F187,Transtornos Mentais e Comportamentais Devidos ao Uso de Solventes Voláteis,1
F180,Transtornos Mentais e Comportamentais Devidos ao Uso de Solventes Voláteis,1
F175,Transtornos Mentais e Comportamentais Devidos ao Uso de Fumo,1
F174,Transtornos Mentais e Comportamentais Devidos ao Uso de Fumo,1
F164,Transtornos Mentais e Comportamentais Devidos ao Uso de Alucinógenos,1
F160,Transtornos Mentais e Comportamentais Devidos ao Uso de Alucinógenos,1
F158,"Transtornos Mentais e Comportamentais Devidos ao Uso de Outros Estimulantes, Inclusive a Cafeína",1
F148,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína,1
F147,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína,1
F146,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína,1
F144,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína,1
F143,Transtornos Mentais e Comportamentais Devidos ao Uso da Cocaína,1
F138,Transtornos Mentais e Comportamentais Devidos ao Uso de Sedativos e Hipnóticos,1
F135,Transtornos Mentais e Comportamentais Devidos ao Uso de Sedativos e Hipnóticos,1
F131,Transtornos Mentais e Comportamentais Devidos ao Uso de Sedativos e Hipnóticos,1
F130,Transtornos Mentais e Comportamentais Devidos ao Uso de Sedativos e Hipnóticos,1
F118,Transtornos Mentais e Comportamentais Devidos ao Uso de Opiáceos,1
F117,Transtornos Mentais e Comportamentais Devidos ao Uso de Opiáceos,1
F112,Transtornos Mentais e Comportamentais Devidos ao Uso de Opiáceos,1
E882,Lipomatose Não Classificada em Outra Parte,1
E853,Amiloidose Sistêmica Secundária,1
E838,Outros Distúrbios do Metabolismo Mineral,1
E833,Distúrbios do Metabolismo do Fósforo,1
E805,Síndrome da Crigler-Najjar,1
E804,Síndrome de Gilbert,1
E801,Porfiria Cutânea Tardia,1
E800,Porfiria Hereditária Eritropoética,1
E798,Outros Distúrbios do Metabolismo da Purina e Pirimidina,1
E791,Síndrome de Lesch-Nyhan,1
E779,Distúrbio Não Especificado do Metabolismo de Glicoproteínas,1
E771,Defeitos na Degradação Das Glicoproteínas,1
E741,Distúrbios do Metabolismo da Frutose,1
E738,Outras Intolerâncias à Lactose,1
E712,Distúrbio Não Especificado do Metabolismo de Aminoácidos de Cadeia Ramificada,1
E708,Outros Distúrbios do Metabolismo de Aminoácidos Aromáticos,1
E701,Outras Hiperfenilalaninemias,1
E671,Hipercarotenemia,1
E661,Obesidade Induzida Por Drogas,1
E65,Adiposidade Localizada,1
E617,Deficiência de Múltiplos Elementos Nutrientes,1
E614,Deficiência de Cromo,1
E613,Deficiência de Manganês,1
E569,Deficiência Vitamínica Não Especificada,1
E519,Deficiência Não Especificada de Tiamina,1
E508,Outras Manifestações Devidas a Deficiência de Vitamina A,1
E501,Deficiência de Vitamina A Com Mancha de Bitot e Xerose Conjuntival,1
E342,"Secreção Hormonal Ectópica, Não Classificada em Outra Parte",1
E329,Doença do Timo Não Especificada,1
E319,Disfunção Poliglandular Não Especificada,1
E311,Hiperfunção Poliglandular,1
E282,Síndrome do Ovário Policístico,1
E273,Insuficiência Adrenocortical Induzida Por Drogas,1
E268,Outro Hiperaldosteronismo,1
E261,Hiperaldosteronismo Secundário,1
E243,Síndrome do ACTH Ectópico,1
E240,Síndrome de Cushing Dependente da Hipófise,1
E233,Disfunção Hipotalâmica Não Classificada em Outra Parte,1
E221,Hiperprolactinemia,1
E215,Transtorno Não Especificado da Glândula Paratireóide,1
E214,Outros Transtornos Especificados da Glândula Paratireóide,1
E212,Outro Hiperparatireoidismo,1
E200,Hipoparatireoidismo Idiopático,1
E123,Diabetes Mellitus Relacionado Com a Desnutrição,1
E065,Outras Tireoidites Crônicas,1
E060,Tireoidite Aguda,1
E040,Bócio Não-tóxico Difuso,1
E02,Hipotireoidismo Subclínico Por Deficiência de Iodo,1
